case_id,task,resource,start_time,completion_time
65,Create Purchase Requisition,Nico Ojenbeer,2020-01-25 08:00:00.000000,2020-01-25 13:30:42.679596
29,Amend Request for Quotation,Heinz Gutschmidt,2020-01-25 10:58:27.628406,2020-01-25 15:36:17.552705
41,Create Request for Quotation,Anne Olwada,2020-01-25 08:58:58.100989,2020-01-25 15:50:50.607397
55,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-25 15:36:17.552705,2020-01-25 16:06:30.767948
53,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-25 16:06:30.767948,2020-01-25 16:38:14.928838
58,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-25 16:38:14.928838,2020-01-25 17:08:34.997216
57,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-25 17:08:34.997216,2020-01-25 17:45:17.166419
56,Create Request for Quotation,Anne Olwada,2020-01-25 16:06:30.767948,2020-01-25 22:32:43.638236
46,Analyze Request for Quotation,Karel de Groot,2020-01-26 07:00:00.000000,2020-01-26 07:26:37.501098
52,Analyze Purchase Requisition,Maris Freeman,2020-01-26 08:00:00.000000,2020-01-26 08:30:57.852313
54,Analyze Purchase Requisition,Maris Freeman,2020-01-26 08:30:57.852313,2020-01-26 08:58:35.143429
25,Choose best option,Esmana Liubiata,2020-01-26 08:30:57.852313,2020-01-26 09:00:25.980834
21,Analyze Quotation Comparison Map,Alberto Duport,2020-01-26 08:30:57.852313,2020-01-26 09:03:26.357421
2,Settle Conditions With Supplier,Karel de Groot,2020-01-26 07:26:37.501098,2020-01-26 09:55:10.941132
5,Settle Conditions With Supplier,Francois de Perrier,2020-01-26 08:30:57.852313,2020-01-26 10:15:29.149457
60,Analyze Purchase Requisition,Maris Freeman,2020-01-26 09:55:10.941132,2020-01-26 10:18:53.941383
34,Analyze Request for Quotation,Karel de Groot,2020-01-26 09:55:10.941132,2020-01-26 10:22:35.168590
22,Create Quotation comparison Map,Francois de Perrier,2020-01-26 10:15:29.149457,2020-01-26 10:44:10.755827
18,Choose best option,Clement Duchot,2020-01-26 10:15:29.149457,2020-01-26 10:44:36.123017
26,Create Quotation comparison Map,Karel de Groot,2020-01-26 10:22:35.168590,2020-01-26 10:50:44.546927
7,Confirm Purchase Order,Kiu Kan,2020-01-26 10:44:10.755827,2020-01-26 11:12:32.314499
20,Analyze Quotation Comparison Map,Alberto Duport,2020-01-26 10:44:10.755827,2020-01-26 11:16:17.722475
14,Create Quotation comparison Map,Francois de Perrier,2020-01-26 10:44:10.755827,2020-01-26 11:18:44.570836
33,Analyze Request for Quotation,Karel de Groot,2020-01-26 10:50:44.546927,2020-01-26 11:21:46.397716
35,Analyze Request for Quotation,Francois de Perrier,2020-01-26 11:18:44.570836,2020-01-26 11:47:54.793136
19,Analyze Request for Quotation,Karel de Groot,2020-01-26 11:21:46.397716,2020-01-26 11:49:55.288768
51,Create Request for Quotation,Maris Freeman,2020-01-26 11:21:46.397716,2020-01-26 11:55:02.990978
3,Analyze Quotation Comparison Map,Esmana Liubiata,2020-01-26 10:44:10.755827,2020-01-26 12:01:20.491789
16,Choose best option,Alberto Duport,2020-01-26 11:21:46.397716,2020-01-26 12:20:43.816926
24,Choose best option,Tesca Lobes,2020-01-26 11:21:46.397716,2020-01-26 12:23:51.207637
15,Create Quotation comparison Map,Francois de Perrier,2020-01-26 12:01:20.491789,2020-01-26 12:31:22.491276
59,Create Request for Quotation,Maris Freeman,2020-01-26 12:01:20.491789,2020-01-26 12:32:54.681982
17,Choose best option,Esmana Liubiata,2020-01-26 12:01:20.491789,2020-01-26 12:33:47.345828
48,Analyze Request for Quotation,Francois de Perrier,2020-01-26 12:31:22.491276,2020-01-26 12:56:56.556234
61,Analyze Purchase Requisition,Maris Freeman,2020-01-26 12:32:54.681982,2020-01-26 13:04:03.620520
31,Analyze Request for Quotation,Magdalena Predutta,2020-01-26 08:30:57.852313,2020-01-26 14:40:59.319117
50,Create Request for Quotation,Clement Duchot,2020-01-26 11:18:44.570836,2020-01-26 15:46:21.936481
30,Send Request for Quotation to Supplier,Karel de Groot,2020-01-26 12:01:20.491789,2020-01-26 16:03:22.055302
69,Create Purchase Requisition,Esmana Liubiata,2020-01-26 12:33:47.345828,2020-01-26 16:30:56.328264
68,Create Purchase Requisition,Tesca Lobes,2020-01-26 12:32:54.681982,2020-01-26 17:30:47.582347
62,Create Request for Quotation,Alberto Duport,2020-01-26 12:31:22.491276,2020-01-26 17:59:41.888775
27,Analyze Quotation Comparison Map,Esmana Liubiata,2020-01-26 16:30:56.328264,2020-01-26 18:45:31.592059
47,Analyze Request for Quotation,Francois de Perrier,2020-01-29 07:00:00.000000,2020-01-29 07:25:56.678539
70,Create Purchase Requisition,Anne Olwada,2020-01-29 08:00:00.000000,2020-01-29 08:29:29.940605
49,Create Request for Quotation,Immanuel Karagianni,2020-01-29 08:00:00.000000,2020-01-29 08:35:07.045972
72,Create Purchase Requisition,Penn Osterwalder,2020-01-29 08:00:00.000000,2020-01-29 14:03:54.371352
71,Create Purchase Requisition,Nico Ojenbeer,2020-01-29 08:00:00.000000,2020-01-29 14:46:29.089127
63,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-30 09:00:00.000000,2020-01-30 09:26:48.727130
38,Analyze Request for Quotation,Karel de Groot,2020-01-30 09:26:48.727130,2020-01-30 09:53:36.798905
67,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-30 09:26:48.727130,2020-01-30 09:57:51.682273
23,Choose best option,Christian Francois,2020-01-30 09:26:48.727130,2020-01-30 10:02:09.461364
42,Analyze Request for Quotation,Francois de Perrier,2020-01-30 09:26:48.727130,2020-01-30 10:02:22.947572
73,Create Purchase Requisition,Clement Duchot,2020-01-30 09:26:48.727130,2020-01-30 10:29:17.879042
45,Analyze Request for Quotation,Karel de Groot,2020-01-30 09:53:36.798905,2020-01-30 10:29:49.748396
39,Analyze Request for Quotation,Karel de Groot,2020-01-30 10:29:49.748396,2020-01-30 10:56:51.706046
40,Analyze Request for Quotation,Karel de Groot,2020-01-30 10:56:51.706046,2020-01-30 11:27:04.175156
64,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-30 11:27:04.175156,2020-01-30 11:55:18.857389
13,Analyze Quotation Comparison Map,Clement Duchot,2020-01-30 11:27:04.175156,2020-01-30 11:56:07.364975
66,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-30 11:55:18.857389,2020-01-30 12:19:39.763735
12,Create Purchase Order,Karel de Groot,2020-01-30 11:27:04.175156,2020-01-30 12:28:33.875966
32,Analyze Request for Quotation,Karel de Groot,2020-01-30 12:28:33.875966,2020-01-30 13:02:08.199077
65,Analyze Purchase Requisition,Heinz Gutschmidt,2020-01-30 12:28:33.875966,2020-01-30 13:03:02.040940
44,Send Request for Quotation to Supplier,Francois de Perrier,2020-01-30 10:02:22.947572,2020-01-30 13:25:04.672253
29,Analyze Request for Quotation,Karel de Groot,2020-01-30 13:02:08.199077,2020-01-30 13:28:00.036256
41,Analyze Request for Quotation,Francois de Perrier,2020-01-30 13:25:04.672253,2020-01-30 13:56:19.541848
57,Create Request for Quotation,Penn Osterwalder,2020-01-30 13:25:04.672253,2020-01-30 13:57:27.188639
56,Analyze Request for Quotation,Karel de Groot,2020-01-30 13:28:00.036256,2020-01-30 14:01:00.897551
52,Create Request for Quotation,Immanuel Karagianni,2020-01-30 13:56:19.541848,2020-01-30 14:23:45.159401
54,Create Request for Quotation,Heinz Gutschmidt,2020-01-30 13:56:19.541848,2020-01-30 14:26:28.844849
21,Choose best option,Immanuel Karagianni,2020-01-30 14:23:45.159401,2020-01-30 14:52:38.483437
43,Analyze Request for Quotation,Magdalena Predutta,2020-01-30 09:26:48.727130,2020-01-30 15:23:52.680008
25,Settle Conditions With Supplier,Karel de Groot,2020-01-30 14:01:00.897551,2020-01-30 16:08:03.505713
46,Send Request for Quotation to Supplier,Francois de Perrier,2020-01-30 13:56:19.541848,2020-01-30 17:30:14.745823
53,Create Request for Quotation,Clement Duchot,2020-01-30 13:25:04.672253,2020-01-30 17:37:00.622237
58,Create Request for Quotation,Alberto Duport,2020-01-30 13:25:04.672253,2020-01-30 19:50:20.623313
2,Create Purchase Order,Francois de Perrier,2020-01-30 17:30:14.745823,2020-01-31 00:45:33.677275
5,Create Purchase Order,Francois de Perrier,2020-01-31 00:45:33.677275,2020-01-31 06:43:19.968987
22,Analyze Quotation Comparison Map,Nico Ojenbeer,2020-01-31 08:00:00.000000,2020-01-31 08:23:39.830144
14,Analyze Quotation Comparison Map,Nico Ojenbeer,2020-01-31 08:23:39.830144,2020-01-31 08:48:38.289730
7,Deliver Goods Services,Kiu Kan,2020-01-31 08:00:00.000000,2020-01-31 09:00:18.454351
20,Choose best option,Miu Hanwan,2020-01-31 08:00:00.000000,2020-01-31 09:00:28.466748
51,Analyze Request for Quotation,Francois de Perrier,2020-01-31 08:48:38.289730,2020-01-31 09:19:42.010412
3,Choose best option,Fjodor Kowalski,2020-01-31 09:00:00.000000,2020-01-31 09:29:52.688480
18,Settle Conditions With Supplier,Karel de Groot,2020-01-31 08:00:00.000000,2020-01-31 09:32:15.097452
26,Analyze Quotation Comparison Map,Anna Kaufmann,2020-01-31 08:00:00.000000,2020-01-31 09:39:59.195552
19,Send Request for Quotation to Supplier,Magdalena Predutta,2020-01-31 08:48:38.289730,2020-01-31 09:45:34.150017
24,Settle Conditions With Supplier,Karel de Groot,2020-01-31 09:32:15.097452,2020-01-31 11:20:37.781988
15,Analyze Quotation Comparison Map,Anne Olwada,2020-01-31 09:32:15.097452,2020-01-31 11:31:30.868935
16,Settle Conditions With Supplier,Francois de Perrier,2020-01-31 09:19:42.010412,2020-01-31 11:40:48.142897
60,Create Request for Quotation,Clement Duchot,2020-01-31 08:00:00.000000,2020-01-31 12:07:14.829841
34,Amend Request for Quotation,Francis Odell,2020-01-31 08:00:00.000000,2020-01-31 12:18:57.773591
61,Create Request for Quotation,Fjodor Kowalski,2020-01-31 11:20:37.781988,2020-01-31 12:21:35.890616
48,Amend Request for Quotation,Anna Kaufmann,2020-01-31 11:20:37.781988,2020-01-31 12:27:14.517439
33,Amend Request for Quotation,Nico Ojenbeer,2020-01-31 08:48:38.289730,2020-01-31 12:42:21.137319
17,Settle Conditions With Supplier,Karel de Groot,2020-01-31 11:20:37.781988,2020-01-31 13:41:31.247181
50,Analyze Request for Quotation,Karel de Groot,2020-01-31 13:41:31.247181,2020-01-31 14:08:18.316378
30,Create Quotation comparison Map,Karel de Groot,2020-01-31 14:08:18.316378,2020-01-31 14:37:33.987118
69,Create Request for Quotation,Nico Ojenbeer,2020-01-31 14:08:18.316378,2020-01-31 14:39:13.175541
27,Choose best option,Clement Duchot,2020-01-31 14:37:33.987118,2020-01-31 15:07:35.829246
74,Create Purchase Requisition,Anna Kaufmann,2020-01-31 14:37:33.987118,2020-01-31 15:07:57.793495
62,Analyze Request for Quotation,Karel de Groot,2020-01-31 14:37:33.987118,2020-01-31 15:08:04.588870
31,Send Request for Quotation to Supplier,Francois de Perrier,2020-01-31 11:40:48.142897,2020-01-31 15:40:40.601442
75,Create Purchase Requisition,Elvira Lores,2020-01-31 14:37:33.987118,2020-01-31 15:44:07.214528
59,Analyze Request for Quotation,Magdalena Predutta,2020-01-31 09:45:34.150017,2020-01-31 16:23:03.876227
68,Analyze Purchase Requisition,Francis Odell,2020-01-31 14:08:18.316378,2020-01-31 19:58:02.536343
77,Create Purchase Requisition,Nico Ojenbeer,2020-01-31 14:39:13.175541,2020-01-31 20:24:47.912882
76,Create Purchase Requisition,Miu Hanwan,2020-01-31 14:37:33.987118,2020-01-31 20:47:11.515213
78,Create Purchase Requisition,Miu Hanwan,2020-01-31 20:47:11.515213,2020-02-01 03:08:17.074685
85,Create Purchase Requisition,Anna Kaufmann,2020-02-01 09:00:00.000000,2020-02-01 09:30:41.696169
49,Analyze Request for Quotation,Karel de Groot,2020-02-01 09:30:41.696169,2020-02-01 10:00:34.701373
79,Create Purchase Requisition,Miu Hanwan,2020-02-01 03:08:17.074685,2020-02-01 10:21:26.884803
82,Create Purchase Requisition,Fjodor Kowalski,2020-02-01 08:00:00.000000,2020-02-01 12:08:24.074672
80,Create Purchase Requisition,Nico Ojenbeer,2020-02-01 08:00:00.000000,2020-02-01 13:02:58.148696
83,Create Purchase Requisition,Tesca Lobes,2020-02-01 08:00:00.000000,2020-02-01 13:57:39.899641
84,Create Purchase Requisition,Penn Osterwalder,2020-02-01 09:00:00.000000,2020-02-01 14:14:28.869181
81,Create Purchase Requisition,Kim Passa,2020-02-01 08:00:00.000000,2020-02-01 14:41:09.631515
70,Create Request for Quotation,Anna Kaufmann,2020-02-01 09:30:41.696169,2020-02-01 15:48:29.978590
72,Analyze Purchase Requisition,Francis Odell,2020-02-01 13:00:00.000000,2020-02-01 19:46:15.221772
71,Analyze Purchase Requisition,Francis Odell,2020-02-01 19:46:15.221772,2020-02-02 02:17:44.485359
87,Create Purchase Requisition,Anne Olwada,2020-02-02 08:00:00.000000,2020-02-02 08:27:40.242365
42,Amend Request for Quotation,Elvira Lores,2020-02-02 08:00:00.000000,2020-02-02 08:30:16.397218
88,Create Purchase Requisition,Anna Kaufmann,2020-02-02 08:00:00.000000,2020-02-02 08:33:40.998192
39,Amend Request for Quotation,Elvira Lores,2020-02-02 08:30:16.397218,2020-02-02 08:59:22.015460
86,Create Purchase Requisition,Clement Duchot,2020-02-02 08:00:00.000000,2020-02-02 09:05:47.016570
40,Amend Request for Quotation,Anna Kaufmann,2020-02-02 08:33:40.998192,2020-02-02 09:30:25.384015
12,Confirm Purchase Order,Kiu Kan,2020-02-02 09:05:47.016570,2020-02-02 09:37:35.518623
23,Settle Conditions With Supplier,Francois de Perrier,2020-02-02 08:00:00.000000,2020-02-02 09:51:24.859867
13,Choose best option,Kim Passa,2020-02-02 09:00:00.000000,2020-02-02 10:10:23.814945
44,Create Quotation comparison Map,Francois de Perrier,2020-02-02 10:00:00.000000,2020-02-02 10:20:51.616095
32,Amend Request for Quotation,Anna Kaufmann,2020-02-02 09:30:25.384015,2020-02-02 10:27:30.199239
57,Analyze Request for Quotation,Francois de Perrier,2020-02-02 10:20:51.616095,2020-02-02 10:48:42.520539
65,Create Request for Quotation,Esmana Liubiata,2020-02-02 10:00:00.000000,2020-02-02 10:54:40.928193
41,Send Request for Quotation to Supplier,Magdalena Predutta,2020-02-02 10:00:00.000000,2020-02-02 10:59:03.090445
52,Analyze Request for Quotation,Francois de Perrier,2020-02-02 10:48:42.520539,2020-02-02 11:18:35.357238
38,Send Request for Quotation to Supplier,Karel de Groot,2020-02-02 08:00:00.000000,2020-02-02 11:51:24.954835
43,Amend Request for Quotation,Anna Kaufmann,2020-02-02 11:18:35.357238,2020-02-02 12:19:24.182876
25,Create Purchase Order,Karel de Groot,2020-02-02 11:51:24.954835,2020-02-02 12:44:38.697850
66,Create Request for Quotation,Clement Duchot,2020-02-02 09:05:47.016570,2020-02-02 13:10:16.096162
64,Create Request for Quotation,Elvira Lores,2020-02-02 08:59:22.015460,2020-02-02 13:11:00.429422
46,Create Quotation comparison Map,Karel de Groot,2020-02-02 12:44:38.697850,2020-02-02 13:15:03.727755
53,Analyze Request for Quotation,Karel de Groot,2020-02-02 13:15:03.727755,2020-02-02 13:45:39.457773
21,Settle Conditions With Supplier,Francois de Perrier,2020-02-02 11:18:35.357238,2020-02-02 13:46:38.717466
56,Amend Request for Quotation,Kim Passa,2020-02-02 10:20:51.616095,2020-02-02 14:03:37.507375
58,Analyze Request for Quotation,Karel de Groot,2020-02-02 13:45:39.457773,2020-02-02 14:12:50.716107
5,Confirm Purchase Order,Esmeralda Clay,2020-02-02 13:45:39.457773,2020-02-02 14:13:23.822734
14,Choose best option,Elvira Lores,2020-02-02 13:45:39.457773,2020-02-02 14:15:03.022831
2,Confirm Purchase Order,Karen Clarens,2020-02-02 13:45:39.457773,2020-02-02 14:16:24.056175
7,Release Purchase Order,Kim Passa,2020-02-02 14:03:37.507375,2020-02-02 14:34:02.088602
51,Amend Request for Quotation,Elvira Lores,2020-02-02 14:15:03.022831,2020-02-02 14:45:08.153798
89,Create Purchase Requisition,Clement Duchot,2020-02-02 13:45:39.457773,2020-02-02 14:48:57.173967
73,Create Request for Quotation,Anne Olwada,2020-02-02 08:27:40.242365,2020-02-02 14:50:27.794607
22,Choose best option,Anna Kaufmann,2020-02-02 13:45:39.457773,2020-02-02 14:50:32.760119
20,Settle Conditions With Supplier,Karel de Groot,2020-02-02 14:12:50.716107,2020-02-02 16:11:00.108960
90,Create Purchase Requisition,Esmana Liubiata,2020-02-02 13:45:39.457773,2020-02-02 17:40:10.594244
54,Analyze Request for Quotation,Magdalena Predutta,2020-02-02 10:59:03.090445,2020-02-02 17:58:53.850053
3,Settle Conditions With Supplier,Karel de Groot,2020-02-02 16:11:00.108960,2020-02-02 18:12:23.885066
26,Choose best option,Esmana Liubiata,2020-02-02 17:58:53.850053,2020-02-02 18:30:32.138376
18,Create Purchase Order,Magdalena Predutta,2020-02-02 17:58:53.850053,2020-02-02 18:50:27.752686
19,Create Quotation comparison Map,Magdalena Predutta,2020-02-02 18:50:27.752686,2020-02-02 19:25:52.996003
24,Create Purchase Order,Magdalena Predutta,2020-02-02 19:25:52.996003,2020-02-02 20:33:58.733801
15,Choose best option,Clement Duchot,2020-02-05 08:00:00.000000,2020-02-05 08:28:34.527428
60,Analyze Request for Quotation,Francois de Perrier,2020-02-05 08:00:00.000000,2020-02-05 08:35:19.762300
16,Create Purchase Order,Karel de Groot,2020-02-05 08:00:00.000000,2020-02-05 08:53:39.526165
61,Analyze Request for Quotation,Francois de Perrier,2020-02-05 08:35:19.762300,2020-02-05 09:01:38.622177
48,Analyze Request for Quotation,Karel de Groot,2020-02-05 08:53:39.526165,2020-02-05 09:29:13.432369
33,Analyze Request for Quotation,Francois de Perrier,2020-02-05 09:01:38.622177,2020-02-05 09:29:25.883936
30,Analyze Quotation Comparison Map,Clement Duchot,2020-02-05 09:29:25.883936,2020-02-05 09:57:17.635825
17,Create Purchase Order,Karel de Groot,2020-02-05 09:29:13.432369,2020-02-05 10:17:13.026662
69,Analyze Request for Quotation,Karel de Groot,2020-02-05 10:17:13.026662,2020-02-05 10:47:39.253377
62,Amend Request for Quotation,Clement Duchot,2020-02-05 10:47:39.253377,2020-02-05 11:15:22.936802
74,Analyze Purchase Requisition,Maris Freeman,2020-02-05 10:47:39.253377,2020-02-05 11:15:34.466119
27,Settle Conditions With Supplier,Karel de Groot,2020-02-05 10:47:39.253377,2020-02-05 12:54:33.191333
31,Create Quotation comparison Map,Karel de Groot,2020-02-05 12:54:33.191333,2020-02-05 13:25:21.215241
50,Send Request for Quotation to Supplier,Francois de Perrier,2020-02-05 09:29:25.883936,2020-02-05 13:37:04.091030
77,Analyze Purchase Requisition,Maris Freeman,2020-02-05 13:25:21.215241,2020-02-05 13:55:19.411710
76,Analyze Purchase Requisition,Maris Freeman,2020-02-05 13:55:19.411710,2020-02-05 14:23:15.069319
34,Analyze Request for Quotation,Magdalena Predutta,2020-02-05 08:00:00.000000,2020-02-05 14:24:40.887123
78,Analyze Purchase Requisition,Maris Freeman,2020-02-05 14:23:15.069319,2020-02-05 14:48:02.910814
85,Analyze Purchase Requisition,Maris Freeman,2020-02-05 14:48:02.910814,2020-02-05 15:19:44.790482
49,Send Request for Quotation to Supplier,Magdalena Predutta,2020-02-05 14:48:02.910814,2020-02-05 15:52:01.470722
75,Create Request for Quotation,Clement Duchot,2020-02-05 12:54:33.191333,2020-02-05 16:48:56.711376
59,Send Request for Quotation to Supplier,Karel de Groot,2020-02-05 13:25:21.215241,2020-02-05 17:38:16.396418
91,Create Purchase Requisition,Kim Passa,2020-02-05 13:25:21.215241,2020-02-05 19:39:43.970066
79,Analyze Purchase Requisition,Maris Freeman,2020-02-07 08:00:00.000000,2020-02-07 08:29:28.462816
82,Analyze Purchase Requisition,Maris Freeman,2020-02-07 08:29:28.462816,2020-02-07 08:56:56.560373
80,Create Request for Quotation,Nico Ojenbeer,2020-02-07 08:29:28.462816,2020-02-07 08:58:28.384898
92,Create Purchase Requisition,Clement Duchot,2020-02-07 08:29:28.462816,2020-02-07 09:20:18.180142
84,Analyze Purchase Requisition,Maris Freeman,2020-02-07 08:56:56.560373,2020-02-07 09:22:49.515095
81,Create Request for Quotation,Miu Hanwan,2020-02-07 08:56:56.560373,2020-02-07 09:25:42.264621
